wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
"Joseph Phelps Vineyards, Eisele Vineyard Cabernet Sauvignon, Napa Valley",89564,Napa Valley,Red,,California,Usa,,1985,False,92.03,C+,3
"Pine Ridge Vineyards, Fortis, Napa Valley",116333,Napa Valley,Red,,California,Usa,,2012,False,90.89,C+,4
"Cain Vineyard & Winery, Cain Five, Spring Mountain District",23254,Spring Mountain District,Red,,California,Usa,,1998,False,90.41,C+,4
"Paul Hobbs, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",113410,St Helena,Red,,California,Usa,,2011,False,89.97,B,7
"Cliff Lede Vineyards, Cabernet Sauvignon, Stags Leap District",43378,Stags Leap District,Red,,California,Usa,,2012,False,89.57,B+,6
"Crossbarn By Paul Hobbs, Napa Valley Cabernet Sauvignon, Napa Valley",47378,Napa Valley,Red,,California,Usa,,2012,False,88.47,A,3
"Truchard Vineyards, Syrah, Carneros",136973,Carneros,Red,,California,Usa,,1996,False,88.44,B,3
"Silverado Vineyards, Napa Valley Cabernet Sauvignon, Napa Valley",127652,Napa Valley,Red,,California,Usa,,2001,False,86.1,B+,4
"Rombauer Vineyards, Cabernet Sauvignon, Napa Valley",122370,Napa Valley,Red,,California,Usa,,2012,False,85.38,B,3
"Cain Vineyard & Winery, Cain Five, Spring Mountain District",23254,Spring Mountain District,Red,,California,Usa,,1986,False,84.32,C,3
"Schrader Cellars, Ccs Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Napa Valley",125493,Napa Valley,Red,,California,Usa,,2005,False,97.92,B,3
"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,2004,False,95.72,A+,4
"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,1999,False,95.45,C+,4
"Schrader Cellars, Beckstoffer Las Piedras Vineyard Colesworthy Cabernet Sauvignon, Napa Valley",125491,Napa Valley,Red,,California,Usa,,2012,False,94.51,A,3
"Screaming Eagle, 'Second Flight', Napa Valley",125711,Napa Valley,Red,,California,Usa,,2007,False,92.34,B,4
"Screaming Eagle, 'Second Flight', Napa Valley",125711,Napa Valley,Red,,California,Usa,,2009,False,91.75,B,5
"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,2012,False,96.33,A,8
"Joseph Phelps Vineyards, Cabernet Sauvignon, Napa Valley",89561,Napa Valley,Red,,California,Usa,,2012,False,89.35,A+,6
"Larkmead Vineyards, The Lark Cabernet Sauvignon, Napa Valley",94127,Napa Valley,Red,,California,Usa,,2013,False,97.86,B,3
"Cliff Lede Vineyards, Poetry Cabernet Sauvignon, Stags Leap District",43385,Stags Leap District,Red,,California,Usa,,2013,False,95.15,C,3
"Bryant Family Vineyard, Bettina Proprietary Red, Napa Valley",22243,Napa Valley,Red,,California,Usa,,2013,False,94.26,B,4
"Cliff Lede Vineyards, Songbook Cabernet Sauvignon, Stags Leap District",43387,Stags Leap District,Red,,California,Usa,,2013,False,93.87,B,3
"Robert Craig Winery, Diamond Mountain District Cabernet Sauvignon, Napa Valley",121294,Napa Valley,Red,,California,Usa,,2013,False,93.21,B,3
"Robert Craig Winery, Mount Veeder Cabernet Sauvignon, Napa Valley",121298,Napa Valley,Red,,California,Usa,,2013,False,92.59,A,3
"Larkmead Vineyards, Firebelle Red, Napa Valley",94121,Napa Valley,Red,,California,Usa,,2013,False,92.2,B,3
"Hobel Wine Works, Cabernet Sauvignon, Napa Valley",83999,Napa Valley,Red,,California,Usa,,2013,False,92.11,B,3
"Staglin Family Vineyard Estate, Cabernet Sauvignon, Rutherford",129811,Rutherford,Red,,California,Usa,,2013,False,91.83,B,3
"Robert Craig Winery, Affinity Cabernet Sauvignon, Napa Valley",121292,Napa Valley,Red,,California,Usa,,2013,False,91.6,B,3
"Robert Craig Winery, Spring Mountain District Cabernet Sauvignon, Napa Valley",121301,Napa Valley,Red,,California,Usa,,2013,False,91.38,B,3
"Corison, Kronos Vineyard Cabernet Sauvignon, Napa Valley",46232,Napa Valley,Red,,California,Usa,,2011,False,91.21,B+,3
"Clos Du Val, Cabernet Sauvignon Sauvignon, Stags Leap District",43833,Stags Leap District,Red,,California,Usa,,2012,False,90.9,B,3
"Verite, Le Desir, Sonoma County",139100,Sonoma County,Red,,California,Usa,,2012,False,98.04,C+,3
"Verite, La Joie, Sonoma County",139098,Sonoma County,Red,,California,Usa,,2012,False,96.11,C,4
"Verite, La Muse, Sonoma County",139099,Sonoma County,Red,,California,Usa,,2012,False,95.95,B,3
"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,1992,False,95.12,B,6
"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,1996,False,93.32,B,5
"Beaux Freres, Willamette Valley Pinot Noir, Oregon",9857,Oregon,Red,,Oregon,Usa,,2011,False,91.45,B,3
"Continuum, Proprietary Red, Oakville",45683,Oakville,Red,,California,Usa,,2012,False,94.34,A,7
"J. Davies, Cabernet Sauvignon, Diamond Mountain District",86069,Diamond Mountain District,Red,,California,Usa,,2012,False,93.52,A,3
"Stag'S Leap Wine Cellars, Estate Fay Cabernet Sauvignon, Napa Valley",129788,Napa Valley,Red,,California,Usa,,2012,False,93.29,A,6
"Caymus Vineyards, Special Selection Cabernet Sauvignon, Napa Valley",30130,Napa Valley,Red,,California,Usa,,2012,False,93.28,B,4
"Araujo Estate, Eisele Vineyard Syrah, Napa Valley",5552,Napa Valley,Red,,California,Usa,,2012,False,93.18,C,3
"Carter Cellars, Coliseum Block Cabernet Sauvignon, Napa Valley",26555,Napa Valley,Red,,California,Usa,,2013,False,93.07,B,3
"Nicholas Allen Wines, Carte Blanche Proprietary Red Wine, Napa Valley",109142,Napa Valley,Red,,California,Usa,,2012,False,92.33,C+,3
"Stag'S Leap Wine Cellars, Estate S.L.V Cabernet Sauvignon, Napa Valley",129791,Napa Valley,Red,,California,Usa,,2012,False,90.78,A+,4
"Trefethen Family Vineyards, Dragon's Tooth, Oak Knoll District",136483,Oak Knoll District,Red,,California,Usa,,2012,False,88.98,C+,3
"Beaulieu Vineyard Bv, Reserve Tapestry, Napa Valley",9789,Napa Valley,Red,,California,Usa,,2012,False,88.92,B,4
"Figgins Estate, Red, Walla Walla Valley",73647,Walla Walla Valley,Red,,Washington,Usa,,2012,False,94.86,A,4
"Gramercy Cellars, Lagniappe Syrah, Columbia Valley",79955,Columbia Valley,Red,,Washington,Usa,,2012,False,94.68,B,5
"Ridge Vineyards Lytton Estate, Petite Sirah, Dry Creek Valley",120762,Dry Creek Valley,Red,,California,Usa,,2013,False,89.1,C,3
"Harlan Estate, Napa Valley",81980,Napa Valley,Red,,California,Usa,,1995,False,96.46,B,5
"Abreu Vineyard, Madrona Ranch Cabernet Sauvignon, Napa Valley",819,Napa Valley,Red,,California,Usa,,1995,False,96.22,B,4
"Abreu Vineyard, Madrona Ranch Cabernet Sauvignon, Napa Valley",819,Napa Valley,Red,,California,Usa,,1996,False,96.15,A,4
"Colgin Cellars, Herb Lamb Vineyard Cabernet Sauvignon, Napa Valley",44619,Napa Valley,Red,,California,Usa,,1996,False,95.57,A,3
"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,1996,False,95.21,B,4
"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,1995,False,95.0,A,6
"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,1996,False,94.17,A,4
"Peter Michael Winery, Les Pavots Estate Red, Knights Valley",114829,Knights Valley,Red,,California,Usa,,1996,False,93.55,B+,4
"Robert Mondavi Winery, Reserve Cabernet Sauvignon, Napa Valley",121454,Napa Valley,Red,,California,Usa,,1996,False,93.01,B,5
"La Jota Vineyard, Anniversary Heritage Release Cabernet Sauvignon, Howell Mountain",92779,Howell Mountain,Red,,California,Usa,,1995,False,91.03,B,4
"Dunn Vineyards, Napa Valley Cabernet Sauvignon, Napa Valley",68207,Napa Valley,Red,,California,Usa,,1995,False,90.5,C,3
"Dominus Estate, Napanook, Napa Valley",67009,Napa Valley,Red,,California,Usa,,1996,False,89.75,B,4
"Dominus Estate, Napanook, Napa Valley",67009,Napa Valley,Red,,California,Usa,,2012,False,92.0,B,6
"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1970,False,91.05,B+,3
"Duckhorn Vineyards, Merlot, Napa Valley",68064,Napa Valley,Red,,California,Usa,,2012,False,88.74,B,4
"Cadence Winery, Bel Canto Cara Mia Vineyard Red, Columbia Valley",23199,Columbia Valley,Red,,Washington,Usa,,2012,False,94.26,A,4
"Cenyth, Sonoma County",30920,Sonoma County,Red,,California,Usa,,2010,False,89.17,B,6
"Larkmead Vineyards, The Lark Cabernet Sauvignon, Napa Valley",94127,Napa Valley,Red,,California,Usa,,2012,False,96.74,B+,4
"Lokoya Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",97275,Napa Valley,Red,,California,Usa,,2012,False,94.81,C+,3
"Futo Estate, Ovsl Red, Napa Valley",77303,Napa Valley,Red,,California,Usa,,2012,False,93.87,B,3
"Kongsgaard, The Fimasaurus, Napa Valley",91590,Napa Valley,Red,,California,Usa,,2012,False,93.8,C+,4
"Bond Estates, Matriarch Red, Napa Valley",19859,Napa Valley,Red,,California,Usa,,2012,False,92.78,B,4
"Gemstone Vineyard Estate, Cabernet Sauvignon, Yountville",78113,Yountville,Red,,California,Usa,,2012,False,92.6,B,6
"Daou Vineyards Estate, Soul Of A Lion Red, Paso Robles",48612,Paso Robles,Red,,California,Usa,,2012,False,91.09,B,4
"Ridge Vineyards Estate, Cabernet Sauvignon, Santa Cruz Mountains",120757,Santa Cruz Mountains,Red,,California,Usa,,2012,False,91.09,C+,3
"L'Ecole No. 41, Perigee Seven Hills Vineyard, Walla Walla Valley",92094,Walla Walla Valley,Red,,Washington,Usa,,2012,False,90.45,B,5
"Turnbull Wine Cellars, Oakville Cabernet Sauvignon, California",137303,California,Red,,California,Usa,,2012,False,88.01,A,4
"Leonetti Cellar, Reserve, Walla Walla Valley",150548,Walla Walla Valley,Red,,Washington,Usa,,2012,False,96.31,A,4
"Peter Michael Winery, Au Paradis Cabernet Sauvignon, Oakville",114818,Oakville,Red,,California,Usa,,2012,False,95.85,B,4
"Joseph Phelps Vineyards, Insignia, Napa Valley",89577,Napa Valley,Red,,California,Usa,,1978,False,94.7,A,3
"Paul Hobbs, Lindsay Estate Vineyard Pinot Noir, Russian River Valley",113422,Russian River Valley,Red,,California,Usa,,2012,False,93.77,B+,5
"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,1990,False,93.44,B,6
"Chateau Montelena, Cabernet Sauvignon, Napa Valley",39440,Napa Valley,Red,,California,Usa,,1978,False,93.36,C,3
"Baer Winery, Ursa, Columbia Valley",7899,Columbia Valley,Red,,Washington,Usa,,2012,False,92.71,B,3
"Leonetti Cellar, Sangiovese, Walla Walla Valley",95564,Walla Walla Valley,Red,,Washington,Usa,,2012,False,92.51,B+,6
"Leonetti Cellar, Merlot, Walla Walla Valley",95562,Walla Walla Valley,Red,,Washington,Usa,,2013,False,91.61,B,5
"Groth, Cabernet Sauvignon, Oakville",80671,Oakville,Red,,California,Usa,,2012,False,91.04,A,3
"Envy Wines, Tofanelli Vineyard Petite Sirah, Napa Valley",70185,Napa Valley,Red,,California,Usa,,2012,False,89.45,C+,3
"Chateau Montelena, Cabernet Sauvignon, Napa Valley",39440,Napa Valley,Red,,California,Usa,,1995,False,88.96,C,3
"Stags' Leap Winery, Cabernet Sauvignon, Napa Valley",129822,Napa Valley,Red,,California,Usa,,2012,False,88.61,B,4
"Odette Estate, Reserve Cabernet Sauvignon, Stags Leap District",110379,Stags Leap District,Red,,California,Usa,,2012,False,96.83,C+,3
"Favia, 'La Magdelena', Napa Valley",72711,Napa Valley,Red,,California,Usa,,2012,False,96.14,B,4
"Cade, Reserve Cabernet Sauvignon, Howell Mountain",23197,Howell Mountain,Red,,California,Usa,,2012,False,95.62,C+,3
"Plumpjack Winery, Reserve Cabernet Sauvignon, Oakville",116693,Oakville,Red,,California,Usa,,2012,False,94.91,B,3
"Favia, Cabernet Sauvignon, Napa Valley",72714,Napa Valley,Red,,California,Usa,,2012,False,94.91,B,4
"Bryant Family Vineyard, Bettina Proprietary Red, Napa Valley",22243,Napa Valley,Red,,California,Usa,,2012,False,94.43,A,5
"Favia, Cerro Sur, Napa Valley",72715,Napa Valley,Red,,California,Usa,,2012,False,94.21,B+,4
"Lokoya Winery, Mount Veeder Cabernet Sauvignon, Napa Valley",97276,Napa Valley,Red,,California,Usa,,2012,False,93.92,C,3
"Cliff Lede Vineyards, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Napa Valley",43377,Napa Valley,Red,,California,Usa,,2012,False,93.12,B+,6
"Rivers-Marie, Cabernet Sauvignon, Napa Valley",121085,Napa Valley,Red,,California,Usa,,2012,False,92.44,C+,3
"Dancing Hares, Vineyards Red, Napa Valley",48432,Napa Valley,Red,,California,Usa,,2012,False,92.15,A,4
"Cade, Cabernet Sauvignon, Howell Mountain",23195,Howell Mountain,Red,,California,Usa,,2012,False,91.89,B,5
"Mt. Brave, Malbec, Mount Veeder",108047,Mount Veeder,Red,,California,Usa,,2012,False,91.49,B+,3
"Bryant Family Vineyard, 'Db4' Red Blend, Napa Valley",22242,Napa Valley,Red,,California,Usa,,2012,False,89.97,B,4
"Beringer Vineyards, Knights Valley Reserve Cabernet Sauvignon, Sonoma County",11013,Sonoma County,Red,,California,Usa,,2012,False,89.85,C,3
"Abreu Vineyard, Howell Mountain Red, Napa Valley",817,Napa Valley,Red,,California,Usa,,2012,False,97.29,B+,3
"Colgin Cellars, Ix Estate Red, Napa Valley",44620,Napa Valley,Red,,California,Usa,,2012,False,97.09,A,6
"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2012,False,96.93,B+,7
"Colgin Cellars, Cariad Red, Napa Valley",44618,Napa Valley,Red,,California,Usa,,2012,False,96.31,B+,6
"Joseph Phelps Vineyards, Backus Vineyard Cabernet Sauvignon, Oakville",89560,Oakville,Red,,California,Usa,,2012,False,95.18,B,4
"Ridge Vineyards, Geyserville Zinfandel, Alexander Valley",120777,Alexander Valley,Red,,California,Usa,,2013,False,91.37,C+,3
"Dunn Vineyards, Napa Valley Cabernet Sauvignon, Napa Valley",68207,Napa Valley,Red,,California,Usa,,2011,False,91.3,B,3
"Ridge Vineyards, East Bench Zinfandel, Dry Creek Valley",120775,Dry Creek Valley,Red,,California,Usa,,2013,False,89.15,B+,3
"St. Supery, Cabernet Sauvignon, Napa Valley",129732,Napa Valley,Red,,California,Usa,,2010,False,92.56,B,3
"Clos Du Val, Cabernet Sauvignon Sauvignon, Stags Leap District",43833,Stags Leap District,Red,,California,Usa,,2010,False,89.99,B+,4
"Ridge Vineyards, Monte Bello, Santa Cruz Mountains",120786,Santa Cruz Mountains,Red,,California,Usa,,2002,False,95.02,B,5
"Ridge Vineyards, Monte Bello, Santa Cruz Mountains",120786,Santa Cruz Mountains,Red,,California,Usa,,1970,False,93.86,B,3
"Mayacamas Vineyards, Cabernet Sauvignon, Napa Valley",103766,Napa Valley,Red,,California,Usa,,1998,False,88.34,C+,4
"Carter Cellars, Beckstoffer To Kalon Vineyard The Grand Daddy Cabernet Sauvignon, Napa Valley",26552,Napa Valley,Red,,California,Usa,,2012,False,95.36,B,4
"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2012,False,94.76,B,5
"Carter Cellars, Beckstoffer To Kalon Vineyard The O.G. Cabernet Sauvignon, Napa Valley",26553,Napa Valley,Red,,California,Usa,,2012,False,94.07,B+,4
"Hall Wines, Cabernet Sauvignon Cabernet Sauvignon, Stags Leap District",81542,Stags Leap District,Red,,California,Usa,,2012,False,94.01,B+,3
"Carter Cellars, Weitz Vineyard Cabernet Sauvignon, Napa Valley",26561,Napa Valley,Red,,California,Usa,,2012,False,93.81,B,4
"Gramercy Cellars, 'The Deuce' Syrah, Walla Walla Valley",79949,Walla Walla Valley,Red,,Washington,Usa,,2012,False,93.81,B,4
"Rivers-Marie, Corona Vineyard Cabernet Sauvignon, Oakville",121088,Oakville,Red,,California,Usa,,2012,False,93.47,A,3
"Carter Cellars, Beckstoffer To Kalon Vineyard The Three Kings Cabernet Sauvignon, Napa Valley",26554,Napa Valley,Red,,California,Usa,,2012,False,93.37,B,4
"Januik, Reserve Red, Columbia Valley",87030,Columbia Valley,Red,,Washington,Usa,,2012,False,93.31,B,4
"Scarecrow, M. Etain' Cabernet Sauvignon, Rutherford",125263,Rutherford,Red,,California,Usa,,2012,False,92.98,B+,3
"Carter Cellars, Coliseum Block Cabernet Sauvignon, Napa Valley",26555,Napa Valley,Red,,California,Usa,,2012,False,92.94,A,4
"Rivers-Marie, Panek Vineyard Cabernet Sauvignon, St Helena",121094,St Helena,Red,,California,Usa,,2012,False,92.69,C+,3
"Keever Vineyards Estate, Cabernet Sauvignon, Yountville",90453,Yountville,Red,,California,Usa,,2012,False,92.16,C+,4
"Andrew Will Winery, Mays' Discovery Vineyard Cabernet Sauvignon, Horse Heaven Hills",4548,Horse Heaven Hills,Red,,Washington,Usa,,2012,False,91.51,B,3
"Mark Ryan Winery, Long Haul Proprietary Red, Red Mountain",102003,Red Mountain,Red,,Washington,Usa,,2012,False,91.44,A,4
"Ramey Wine Cellars, Cabernet Sauvignon, Napa Valley",118756,Napa Valley,Red,,California,Usa,,2012,False,91.41,A,6
"L'Ecole No. 41, Pepper Bridge Vineyard Apogee, Walla Walla Valley",92093,Walla Walla Valley,Red,,Washington,Usa,,2012,False,91.21,A,4
"Nickel & Nickel, Hayne Vineyard Cabernet Sauvignon, St Helena",109198,St Helena,Red,,California,Usa,,2012,False,90.59,A,6
"Robert Mondavi Winery, Oakville Cabernet Sauvignon, Napa Valley",121434,Napa Valley,Red,,California,Usa,,1997,False,91.21,A,4
"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2001,False,97.5,B,5
"Colgin Cellars, Herb Lamb Vineyard Cabernet Sauvignon, Napa Valley",44619,Napa Valley,Red,,California,Usa,,1997,False,97.36,C+,4
"Colgin Cellars, Cariad Red, Napa Valley",44618,Napa Valley,Red,,California,Usa,,2005,False,96.2,B,7
"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2007,False,96.1,A,5
"Colgin Cellars, Ix Estate Red, Napa Valley",44620,Napa Valley,Red,,California,Usa,,2005,False,95.56,B+,8
"Colgin Cellars, Herb Lamb Vineyard Cabernet Sauvignon, Napa Valley",44619,Napa Valley,Red,,California,Usa,,2005,False,95.48,C+,6
"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2005,False,95.23,B+,7
"Chappellet, Pritchard Hill Cabernet Sauvignon, Napa Valley",31619,Napa Valley,Red,,California,Usa,,2006,False,94.71,B,3
"Continuum, Proprietary Red, Oakville",45683,Oakville,Red,,California,Usa,,2011,False,92.48,B,7
"Forman Vineyard, Cabernet Sauvignon, Napa Valley",75322,Napa Valley,Red,,California,Usa,,2006,False,92.01,B,4
"Philip Togni Vineyard, Cabernet Sauvignon, Napa Valley",115154,Napa Valley,Red,,California,Usa,,2005,False,91.09,C+,5
"Heitz Cellar, Martha'S Vineyard Cabernet Sauvignon, Napa Valley",82703,Napa Valley,Red,,California,Usa,,2009,False,90.33,C+,4
"Chateau Montelena, Cabernet Sauvignon, Napa Valley",39440,Napa Valley,Red,,California,Usa,,2012,False,89.75,C,3
"Corison, Cabernet Sauvignon, Napa Valley",46229,Napa Valley,Red,,California,Usa,,1993,False,89.74,C+,3
"Stag'S Leap Wine Cellars, Artemis Cabernet Sauvignon, Napa Valley",129779,Napa Valley,Red,,California,Usa,,2012,False,88.35,A+,5
"Conn Creek, Cabernet Sauvignon, Napa Valley",45347,Napa Valley,Red,,California,Usa,,2012,False,87.1,B,3
"Betz Family Winery, La Serenne Syrah, Yakima Valley",11659,Yakima Valley,Red,,Washington,Usa,,2012,False,94.25,A+,4
"Betz Family Winery, La Cote Patriarche Syrah, Yakima Valley",11657,Yakima Valley,Red,,Washington,Usa,,2012,False,93.41,B+,4
"Doubleback, Cabernet Sauvignon, Walla Walla Valley",67468,Walla Walla Valley,Red,,Washington,Usa,,2012,False,93.13,B+,5
"Betz Family Winery, La Cote Rousse Syrah, Red Mountain",11658,Red Mountain,Red,,Washington,Usa,,2012,False,93.11,B+,4
"Realm Cellars, The Tempest Proprietary Red, Napa Valley",119397,Napa Valley,Red,,California,Usa,,2012,False,92.38,C+,3
"Delille Cellars, D2, Columbia Valley",50044,Columbia Valley,Red,,Washington,Usa,,2012,False,91.38,B,5
"Barnett Vineyards, Cyrus Ryan Vineyard Cabernet Sauvignon, Napa Valley",8642,Napa Valley,Red,,California,Usa,,2012,False,90.6,A,4
"Barnett Vineyards, Merlot, Spring Mountain District",8644,Spring Mountain District,Red,,California,Usa,,2012,False,89.27,A,3
"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,2012,False,92.9,B,3
"Robert Craig Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",121297,Napa Valley,Red,,California,Usa,,2012,False,92.25,B,3
"Pahlmeyer, Jayson Cabernet Sauvignon, Napa Valley",111891,Napa Valley,Red,,California,Usa,,2012,False,89.99,B,4
"Anakota, Helena Montana Vineyard Cabernet Sauvignon, Knights Valley",4041,Knights Valley,Red,,California,Usa,,2010,False,93.06,B+,3
"Rubicon Estate, Inglenook 'Rubicon' Red, Rutherford",122987,Rutherford,Red,,California,Usa,,2009,False,91.79,B,4
"Harlan Estate, Napa Valley",81980,Napa Valley,Red,,California,Usa,,1997,False,98.78,B,4
"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,1997,False,95.69,C,4
"Joseph Phelps Vineyards, Insignia, Napa Valley",89577,Napa Valley,Red,,California,Usa,,1997,False,95.62,B,5
"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,1997,False,94.8,C+,3
"Lokoya Winery, Mount Veeder Cabernet Sauvignon, Napa Valley",97276,Napa Valley,Red,,California,Usa,,1997,False,94.66,C+,5
"Peter Michael Winery, Les Pavots Estate Red, Knights Valley",114829,Knights Valley,Red,,California,Usa,,1997,False,93.46,B,3
"Cardinale Estate, Napa Valley",25943,Napa Valley,Red,,California,Usa,,1997,False,93.34,B,5
"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,1997,False,92.72,C+,6
"Lokoya Winery, Cabernet Sauvignon, Diamond Mountain District",97273,Diamond Mountain District,Red,,California,Usa,,1997,False,92.65,B,4
"La Jota Vineyard, Anniversary Heritage Release Cabernet Sauvignon, Howell Mountain",92779,Howell Mountain,Red,,California,Usa,,1997,False,92.63,B+,4
"Pahlmeyer, Merlot, Napa Valley",111896,Napa Valley,Red,,California,Usa,,1997,False,92.36,B,4
"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,1997,False,91.93,A,4
"Etude, Cabernet Sauvignon, Napa Valley",71017,Napa Valley,Red,,California,Usa,,1997,False,91.92,C,3
"Lokoya Winery, Rutherford Cabernet Sauvignon, Napa Valley",97277,Napa Valley,Red,,California,Usa,,1997,False,91.69,B,4
"Lokoya Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",97275,Napa Valley,Red,,California,Usa,,1997,False,91.3,A,4
"Flora Springs, Trilogy, Napa Valley",74749,Napa Valley,Red,,California,Usa,,1997,False,91.26,B,4
"Diamond Creek, Volcanic Hill Cabernet Sauvignon, Napa Valley",50666,Napa Valley,Red,,California,Usa,,2009,False,94.89,B,4
"Colgin Cellars, Ix Estate Red, Napa Valley",44620,Napa Valley,Red,,California,Usa,,2008,False,97.0,B,6
"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,2007,False,96.48,A+,4
"Cayuse Vineyards, En Cerise Vineyard Syrah, Walla Walla Valley",30148,Walla Walla Valley,Red,,Washington,Usa,,2012,False,96.42,A,4
"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2012,False,96.12,A+,4
"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,2008,False,95.89,B,7
"Betz Family Winery, Pere De Famille Cabernet Sauvignon, Columbia Valley",11660,Columbia Valley,Red,,Washington,Usa,,2012,False,95.32,B+,4
"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,2002,False,95.02,C+,6
"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,2006,False,94.75,B,4
"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,2009,False,94.38,B,7
"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2012,False,94.28,B,3
"Bryant Family Vineyard, Bettina Proprietary Red, Napa Valley",22243,Napa Valley,Red,,California,Usa,,2009,False,94.09,C+,6
"Betz Family Winery, Clos De Betz, Columbia Valley",11655,Columbia Valley,Red,,Washington,Usa,,2012,False,94.01,B+,4
"Corliss, Columbia Valley",46248,Columbia Valley,Red,,Washington,Usa,,2010,False,94.0,A+,3
"Dunn Vineyards, Howell Mountain Cabernet Sauvignon, California",68206,Howell Mountain,Red,,California,Usa,,2006,False,93.89,B+,3
"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2002,False,93.77,B,4
"Delille Cellars, Harrison Hill Red, Yakima Valley",50054,Yakima Valley,Red,,Washington,Usa,,2012,False,93.76,A+,3
"Cayuse Vineyards, Flying Pig, Walla Walla Valley",30150,Walla Walla Valley,Red,,Washington,Usa,,2012,False,93.47,C+,4
"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2004,False,93.4,B,4
"Corliss, Syrah, Columbia Valley",46250,Columbia Valley,Red,,Washington,Usa,,2011,False,92.5,B,3
"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,2006,False,92.42,C+,5
"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,1989,False,92.12,C+,4
"L'Ecole No. 41, Ferguson Vineyard Red, Walla Walla Valley",92089,Walla Walla Valley,Red,,Washington,Usa,,2012,False,91.65,C+,3
"Bryant Family Vineyard, Bettina Proprietary Red, Napa Valley",22243,Napa Valley,Red,,California,Usa,,2011,False,91.6,B+,3
"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2006,False,91.29,A,4
"Pepper Bridge Winery, Seven Hills Vineyard Red, Walla Walla Valley",150650,Walla Walla Valley,Red,,Washington,Usa,,2012,False,91.27,A,4
"Vine Cliff Winery, Private Stock 16 Rows Cabernet Sauvignon, Oakville",141958,Oakville,Red,,California,Usa,,2012,False,91.02,C,3
